status,purpose,home,catlon,catinc
Charged Off,renovation,mortgage,midloan,midinc
Charged Off,crcard,mortgage,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,crcard,mortgage,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,own,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,other,mortgage,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,own,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,crcard,mortgage,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,debt,own,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,crcard,rent,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,business,rent,midloan,midinc
Charged Off,other,mortgage,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,own,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,other,mortgage,midloan,midinc
Charged Off,crcard,rent,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,crcard,mortgage,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,purchase,mortgage,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,own,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,crcard,rent,midloan,midinc
Charged Off,crcard,mortgage,midloan,midinc
Charged Off,crcard,mortgage,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,other,rent,midloan,midinc
Charged Off,debt,own,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,renovation,mortgage,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,mortgage,higloan,midinc
Charged Off,renovation,rent,higloan,midinc
Charged Off,purchase,mortgage,higloan,midinc
Charged Off,crcard,rent,higloan,midinc
Charged Off,crcard,mortgage,higloan,midinc
Charged Off,debt,rent,higloan,midinc
Charged Off,other,mortgage,higloan,midinc
Charged Off,debt,rent,higloan,midinc
Charged Off,debt,mortgage,higloan,midinc
Charged Off,debt,rent,higloan,midinc
Charged Off,debt,mortgage,higloan,midinc
Charged Off,debt,rent,higloan,midinc
Charged Off,crcard,mortgage,higloan,midinc
Charged Off,renovation,own,higloan,midinc
Charged Off,debt,mortgage,higloan,midinc
Charged Off,business,rent,higloan,midinc
Charged Off,renovation,rent,higloan,midinc
Charged Off,debt,mortgage,higloan,midinc
Charged Off,business,rent,higloan,midinc
Charged Off,crcard,mortgage,higloan,midinc
Charged Off,debt,mortgage,higloan,midinc
Charged Off,debt,mortgage,higloan,midinc
Charged Off,debt,own,higloan,midinc
Charged Off,debt,rent,higloan,midinc
Charged Off,crcard,rent,higloan,midinc
Charged Off,debt,rent,higloan,midinc
Charged Off,debt,mortgage,higloan,midinc
Charged Off,crcard,rent,higloan,midinc
Charged Off,debt,rent,higloan,midinc
Charged Off,crcard,own,higloan,midinc
Charged Off,debt,rent,higloan,midinc
Charged Off,debt,mortgage,higloan,midinc
Charged Off,debt,own,higloan,midinc
Charged Off,debt,rent,higloan,midinc
Charged Off,debt,mortgage,higloan,midinc
Charged Off,debt,mortgage,higloan,midinc
Charged Off,debt,rent,higloan,midinc
Charged Off,debt,rent,higloan,midinc
Charged Off,debt,rent,higloan,midinc
Charged Off,debt,rent,higloan,midinc
Charged Off,debt,mortgage,higloan,midinc
Charged Off,debt,rent,higloan,midinc
Charged Off,debt,rent,higloan,midinc
Charged Off,debt,rent,higloan,midinc
Charged Off,renovation,rent,higloan,midinc
Charged Off,business,mortgage,higloan,midinc
Charged Off,purchase,mortgage,higloan,midinc
Charged Off,debt,mortgage,higloan,midinc
Charged Off,debt,mortgage,higloan,midinc
Charged Off,crcard,own,higloan,midinc
Charged Off,debt,rent,higloan,midinc
Charged Off,debt,own,higloan,midinc
Charged Off,debt,rent,higloan,midinc
Charged Off,debt,mortgage,higloan,midinc
Charged Off,crcard,rent,higloan,midinc
Charged Off,debt,mortgage,higloan,midinc
Charged Off,crcard,mortgage,higloan,midinc
Charged Off,debt,rent,higloan,midinc
Charged Off,crcard,rent,higloan,midinc
Charged Off,crcard,mortgage,higloan,midinc
Charged Off,debt,rent,higloan,midinc
Charged Off,crcard,rent,higloan,midinc
Charged Off,debt,rent,higloan,midinc
Charged Off,debt,mortgage,higloan,midinc
Charged Off,debt,mortgage,higloan,midinc
Charged Off,business,mortgage,higloan,midinc
Charged Off,debt,mortgage,higloan,midinc
Charged Off,debt,rent,higloan,midinc
Charged Off,other,mortgage,higloan,midinc
Charged Off,renovation,rent,higloan,midinc
Charged Off,renovation,rent,higloan,midinc
Charged Off,debt,rent,higloan,midinc
Charged Off,debt,mortgage,higloan,midinc
Charged Off,debt,mortgage,higloan,midinc
Charged Off,debt,mortgage,higloan,midinc
Charged Off,crcard,rent,higloan,midinc
Charged Off,purchase,rent,higloan,midinc
Charged Off,business,mortgage,higloan,midinc
Charged Off,debt,rent,higloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,business,mortgage,higloan,midinc
Charged Off,debt,rent,higloan,midinc
Charged Off,other,rent,midloan,midinc
Charged Off,debt,mortgage,higloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,crcard,rent,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,debt,mortgage,higloan,midinc
Charged Off,crcard,own,midloan,midinc
Charged Off,debt,mortgage,higloan,midinc
Charged Off,renovation,mortgage,lowloan,midinc
Charged Off,crcard,mortgage,midloan,midinc
Charged Off,debt,mortgage,lowloan,midinc
Charged Off,purchase,mortgage,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,business,rent,higloan,midinc
Charged Off,crcard,mortgage,midloan,midinc
Charged Off,business,rent,midloan,midinc
Charged Off,debt,mortgage,higloan,midinc
Charged Off,debt,mortgage,higloan,midinc
Charged Off,renovation,mortgage,midloan,midinc
Charged Off,debt,rent,lowloan,midinc
Charged Off,purchase,rent,lowloan,midinc
Charged Off,debt,mortgage,lowloan,midinc
Charged Off,debt,mortgage,lowloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,crcard,own,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,crcard,rent,higloan,midinc
Charged Off,renovation,mortgage,higloan,midinc
Charged Off,debt,mortgage,higloan,midinc
Charged Off,debt,rent,higloan,midinc
Charged Off,crcard,mortgage,higloan,midinc
Charged Off,debt,mortgage,higloan,midinc
Charged Off,crcard,mortgage,higloan,midinc
Charged Off,debt,rent,higloan,midinc
Charged Off,other,mortgage,lowloan,midinc
Charged Off,crcard,rent,higloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,crcard,rent,midloan,midinc
Charged Off,other,own,lowloan,midinc
Charged Off,other,rent,midloan,midinc
Charged Off,purchase,rent,higloan,midinc
Charged Off,debt,rent,higloan,midinc
Charged Off,crcard,mortgage,midloan,midinc
Charged Off,crcard,own,higloan,midinc
Charged Off,medical,mortgage,lowloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,renovation,mortgage,midloan,midinc
Charged Off,debt,rent,higloan,midinc
Charged Off,other,rent,midloan,midinc
Charged Off,debt,rent,lowloan,midinc
Charged Off,crcard,mortgage,midloan,midinc
Charged Off,crcard,rent,midloan,midinc
Charged Off,debt,mortgage,higloan,midinc
Charged Off,debt,mortgage,higloan,midinc
Charged Off,crcard,mortgage,lowloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,business,own,lowloan,midinc
Charged Off,debt,rent,higloan,midinc
Charged Off,debt,rent,lowloan,midinc
Charged Off,debt,rent,lowloan,midinc
Charged Off,other,rent,lowloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,other,mortgage,midloan,midinc
Charged Off,debt,rent,higloan,midinc
Charged Off,other,own,lowloan,midinc
Charged Off,debt,mortgage,lowloan,midinc
Charged Off,debt,rent,lowloan,midinc
Charged Off,debt,own,lowloan,midinc
Charged Off,medical,mortgage,lowloan,midinc
Charged Off,debt,mortgage,lowloan,midinc
Charged Off,other,mortgage,lowloan,midinc
Charged Off,debt,rent,lowloan,midinc
Charged Off,debt,mortgage,lowloan,midinc
Charged Off,debt,mortgage,lowloan,midinc
Charged Off,debt,rent,lowloan,midinc
Charged Off,debt,rent,lowloan,midinc
Charged Off,debt,mortgage,lowloan,midinc
Charged Off,renovation,mortgage,lowloan,midinc
Charged Off,debt,mortgage,lowloan,midinc
Charged Off,debt,mortgage,lowloan,midinc
Charged Off,debt,mortgage,lowloan,midinc
Charged Off,debt,rent,lowloan,midinc
Charged Off,debt,rent,lowloan,midinc
Charged Off,crcard,mortgage,lowloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,crcard,mortgage,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,crcard,mortgage,midloan,midinc
Charged Off,other,rent,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,crcard,rent,midloan,midinc
Charged Off,crcard,mortgage,midloan,midinc
Charged Off,renovation,own,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,crcard,mortgage,midloan,midinc
Charged Off,medical,mortgage,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,crcard,rent,midloan,midinc
Charged Off,business,mortgage,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,purchase,mortgage,midloan,midinc
Charged Off,medical,mortgage,midloan,midinc
Charged Off,other,rent,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,debt,own,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,crcard,own,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,crcard,rent,midloan,midinc
Charged Off,other,rent,midloan,midinc
Charged Off,crcard,mortgage,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,other,mortgage,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,own,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,crcard,mortgage,midloan,midinc
Charged Off,debt,own,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,crcard,mortgage,midloan,midinc
Charged Off,crcard,rent,midloan,midinc
Charged Off,debt,own,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,crcard,mortgage,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,crcard,own,midloan,midinc
Charged Off,other,rent,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,crcard,rent,midloan,midinc
Charged Off,other,mortgage,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,purchase,mortgage,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,crcard,mortgage,midloan,midinc
Charged Off,debt,mortgage,higloan,midinc
Charged Off,debt,rent,higloan,midinc
Charged Off,other,rent,higloan,midinc
Charged Off,debt,mortgage,higloan,midinc
Charged Off,debt,mortgage,higloan,midinc
Charged Off,debt,rent,higloan,midinc
Charged Off,crcard,rent,higloan,midinc
Charged Off,debt,rent,higloan,midinc
Charged Off,debt,mortgage,higloan,midinc
Charged Off,renovation,mortgage,higloan,midinc
Charged Off,debt,mortgage,higloan,midinc
Charged Off,debt,rent,higloan,midinc
Charged Off,crcard,mortgage,higloan,midinc
Charged Off,crcard,mortgage,higloan,midinc
Charged Off,debt,own,higloan,midinc
Charged Off,debt,rent,higloan,midinc
Charged Off,debt,mortgage,higloan,midinc
Charged Off,debt,own,higloan,midinc
Charged Off,debt,rent,higloan,midinc
Charged Off,debt,rent,higloan,midinc
Charged Off,purchase,mortgage,lowloan,midinc
Charged Off,debt,own,midloan,midinc
Charged Off,renovation,mortgage,higloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,mortgage,higloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,business,own,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,business,rent,higloan,midinc
Charged Off,debt,rent,higloan,midinc
Charged Off,other,rent,lowloan,midinc
Charged Off,renovation,mortgage,lowloan,midinc
Charged Off,crcard,rent,higloan,midinc
Charged Off,crcard,rent,higloan,midinc
Charged Off,debt,mortgage,higloan,midinc
Charged Off,crcard,rent,lowloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,debt,rent,higloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,mortgage,higloan,midinc
Charged Off,renovation,rent,midloan,midinc
Charged Off,renovation,mortgage,midloan,midinc
Charged Off,other,rent,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,debt,rent,lowloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,crcard,mortgage,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,other,mortgage,higloan,midinc
Charged Off,debt,own,higloan,midinc
Charged Off,debt,rent,higloan,midinc
Charged Off,debt,mortgage,higloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,crcard,mortgage,lowloan,midinc
Charged Off,crcard,rent,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,debt,mortgage,higloan,midinc
Charged Off,debt,rent,higloan,midinc
Charged Off,business,mortgage,higloan,midinc
Charged Off,purchase,own,midloan,midinc
Charged Off,debt,rent,higloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,renovation,mortgage,higloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,other,rent,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,business,mortgage,higloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,medical,rent,lowloan,midinc
Charged Off,purchase,rent,lowloan,midinc
Charged Off,business,rent,midloan,midinc
Charged Off,other,mortgage,midloan,midinc
Charged Off,debt,own,higloan,midinc
Charged Off,other,rent,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,purchase,rent,higloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,business,mortgage,higloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,debt,rent,midloan,midinc
Charged Off,purchase,rent,higloan,midinc
Charged Off,renovation,rent,higloan,midinc
Charged Off,debt,mortgage,lowloan,midinc
Charged Off,debt,own,midloan,midinc
Charged Off,debt,rent,higloan,midinc
Charged Off,other,rent,midloan,midinc
Charged Off,debt,mortgage,midloan,midinc
Charged Off,other,rent,lowloan,midinc
Charged Off,debt,mortgage,lowloan,midinc
Charged Off,debt,rent,lowloan,midinc
Charged Off,business,mortgage,lowloan,midinc
Charged Off,debt,rent,lowloan,midinc
Charged Off,debt,mortgage,lowloan,midinc
Charged Off,debt,mortgage,lowloan,midinc
Charged Off,debt,rent,lowloan,midinc
Charged Off,other,rent,lowloan,midinc
Charged Off,business,mortgage,lowloan,midinc
Charged Off,debt,rent,lowloan,midinc
Charged Off,purchase,rent,lowloan,midinc
Charged Off,debt,rent,lowloan,midinc
Charged Off,debt,mortgage,lowloan,midinc
Charged Off,debt,rent,lowloan,midinc
Charged Off,other,own,lowloan,midinc
Charged Off,renovation,mortgage,lowloan,midinc
Charged Off,other,rent,lowloan,midinc
Charged Off,debt,rent,lowloan,midinc
Charged Off,renovation,mortgage,lowloan,midinc
Charged Off,debt,rent,lowloan,midinc
Charged Off,debt,rent,lowloan,midinc
Charged Off,debt,rent,lowloan,midinc
Charged Off,purchase,rent,lowloan,midinc
Charged Off,other,mortgage,lowloan,midinc
Charged Off,debt,rent,lowloan,midinc
Charged Off,other,rent,lowloan,midinc
Charged Off,renovation,rent,lowloan,midinc
Charged Off,other,own,lowloan,midinc
Charged Off,debt,rent,lowloan,midinc
Charged Off,other,rent,lowloan,midinc
Charged Off,business,own,lowloan,midinc
Charged Off,business,rent,lowloan,midinc
Charged Off,other,own,lowloan,midinc
Charged Off,other,rent,lowloan,midinc
Charged Off,other,rent,lowloan,midinc
Charged Off,debt,rent,lowloan,midinc
Charged Off,crcard,rent,lowloan,midinc
Charged Off,debt,rent,lowloan,midinc
Charged Off,medical,rent,lowloan,midinc
Charged Off,other,rent,lowloan,midinc
Charged Off,debt,rent,lowloan,midinc
Charged Off,renovation,mortgage,lowloan,midinc
Charged Off,debt,rent,lowloan,midinc
Charged Off,debt,mortgage,lowloan,midinc
Charged Off,purchase,mortgage,lowloan,midinc
Charged Off,renovation,rent,lowloan,midinc
Charged Off,medical,rent,lowloan,midinc
Charged Off,debt,rent,lowloan,midinc
Charged Off,debt,rent,lowloan,midinc
Charged Off,debt,rent,lowloan,midinc
